Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.56.101-192.168.56.102-445-47768-6,192.168.56.102,47768,192.168.56.101,445,6,04/02/2026 09:58:11 PM,442,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9049.773755656108,147.33333333333334,61.27261487266014,205.0,83.0,83.0,83.0,0.0,83.0,83.0,154.0,154.0,0.0,154.0,154.0,0,0,0,0,64,80,4524.886877828054,4524.886877828054,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,2,0,-1,65535,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brute Force Attack
192.168.56.101-192.168.56.102-445-42744-6,192.168.56.102,42744,192.168.56.101,445,6,04/02/2026 06:02:17 AM,245,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16326.530612244898,81.66666666666667,26.27419519858474,102.0,52.0,52.0,52.0,0.0,52.0,52.0,91.0,91.0,0.0,91.0,91.0,0,0,0,0,64,80,8163.265306122449,8163.265306122449,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,2,0,-1,65535,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brute Force Attack
192.168.56.101-192.168.56.102-80-59718-6,192.168.56.101,80,192.168.56.102,59718,6,04/02/2026 10:14:32 PM,89,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22471.91011235955,89.0,0.0,89.0,89.0,0.0,0.0,0.0,0.0,0.0,89.0,89.0,0.0,89.0,89.0,0,0,0,0,0,64,0.0,22471.91011235955,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,248,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brute Force Attack
192.168.56.101-192.168.56.102-445-53100-6,192.168.56.101,445,192.168.56.102,53100,6,04/02/2026 05:59:10 AM,24,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83333.33333333333,24.0,0.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,32,41666.66666666666,41666.66666666666,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,255,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brute Force Attack
192.168.56.101-192.168.56.102-3389-48162-6,192.168.56.101,3389,192.168.56.102,48162,6,04/02/2026 10:04:51 PM,10099703,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1980256251099661,10099703.0,0.0,10099703.0,10099703.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,0.099012812554983,0.099012812554983,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,64000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brute Force Attack
192.168.56.101-192.168.56.102-445-34048-6,192.168.56.102,34048,192.168.56.101,445,6,04/02/2026 09:55:40 PM,308,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12987.012987012988,102.66666666666669,34.21013495052794,129.0,64.0,64.0,64.0,0.0,64.0,64.0,129.0,129.0,0.0,129.0,129.0,0,0,0,0,64,80,6493.506493506494,6493.506493506494,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,2,0,-1,65535,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brute Force Attack
192.168.56.101-192.168.56.102-445-46798-6,192.168.56.102,46798,192.168.56.101,445,6,04/02/2026 09:56:41 PM,326,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12269.938650306747,108.66666666666669,37.07200201409864,133.0,66.0,66.0,66.0,0.0,66.0,66.0,127.0,127.0,0.0,127.0,127.0,0,0,0,0,64,80,6134.969325153375,6134.969325153375,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,2,0,-1,65535,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brute Force Attack
192.168.56.101-192.168.56.102-445-47994-6,192.168.56.101,445,192.168.56.102,47994,6,04/02/2026 09:51:44 PM,87,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22988.50574712644,87.0,0.0,87.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,32,11494.25287356322,11494.25287356322,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,255,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brute Force Attack
192.168.56.101-192.168.56.102-445-59212-6,192.168.56.102,59212,192.168.56.101,445,6,04/02/2026 05:57:53 AM,269,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14869.888475836431,89.66666666666667,33.620430296671294,112.0,51.0,51.0,51.0,0.0,51.0,51.0,106.0,106.0,0.0,106.0,106.0,0,0,0,0,64,80,7434.944237918216,7434.944237918216,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,2,0,-1,65535,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brute Force Attack
192.168.56.101-192.168.56.102-3389-60064-6,192.168.56.101,3389,192.168.56.102,60064,6,04/02/2026 10:08:39 PM,10285808,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1944426728556473,10285808.0,0.0,10285808.0,10285808.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,0.0972213364278236,0.0972213364278236,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,64000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brute Force Attack
192.168.56.101-192.168.56.102-80-41376-6,192.168.56.102,41376,192.168.56.101,80,6,04/02/2026 10:18:59 PM,886,4,3,121.0,928.0,121.0,0.0,30.25,60.5,928.0,0.0,309.3333333333333,535.7810498079726,1183972.9119638826,7900.677200902935,147.66666666666669,92.99175590699782,336.0,89.0,646.0,215.33333333333331,197.56096105590632,443.0,89.0,665.0,332.5,303.3488091290289,547.0,118.0,0,0,0,0,128,112,4514.6726862302485,3386.0045146726866,0.0,928.0,131.12499999999997,324.7581242797696,105467.83928571428,0,1,0,0,0,0,0,0,0.0,149.85714285714286,30.25,309.3333333333333,0,0,0,0,0,0,4,121,3,928,-1,255,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brute Force Attack
192.168.56.101-192.168.56.102-3389-46758-6,192.168.56.102,46758,192.168.56.101,3389,6,04/02/2026 10:03:34 PM,475,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8421.052631578947,158.33333333333334,8.386497083606082,168.0,153.0,168.0,168.0,0.0,168.0,168.0,153.0,153.0,0.0,153.0,153.0,0,0,0,0,64,80,4210.526315789473,4210.526315789473,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,2,0,-1,64000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brute Force Attack
192.168.56.101-192.168.56.102-445-36744-6,192.168.56.101,445,192.168.56.102,36744,6,04/02/2026 05:58:20 AM,27,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74074.07407407407,27.0,0.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,32,37037.03703703704,37037.03703703704,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,255,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brute Force Attack
192.168.56.101-192.168.56.102-445-32950-6,192.168.56.101,445,192.168.56.102,32950,6,04/02/2026 06:04:56 AM,16,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125000.0,16.0,0.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,32,62500.0,62500.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,255,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brute Force Attack
192.168.56.101-192.168.56.102-445-35378-6,192.168.56.102,35378,192.168.56.101,445,6,04/02/2026 09:57:57 PM,260,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15384.615384615388,86.66666666666666,75.0821772016058,132.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,128.0,0.0,128.0,128.0,0,0,0,0,64,80,7692.307692307693,7692.307692307693,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,2,0,-1,65535,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brute Force Attack
192.168.56.101-192.168.56.102-445-57910-6,192.168.56.101,445,192.168.56.102,57910,6,04/02/2026 09:51:43 PM,18,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111111.11111111112,18.0,0.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,32,55555.55555555556,55555.55555555556,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,255,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brute Force Attack
192.168.56.101-192.168.56.102-80-40852-6,192.168.56.101,80,192.168.56.102,40852,6,04/02/2026 10:19:19 PM,949,2,5,928.0,121.0,928.0,0.0,464.0,656.1950929411161,121.0,0.0,24.2,54.11284505549492,1105374.0779768175,7376.185458377239,158.16666666666666,82.39761323404136,309.0,81.0,542.0,542.0,0.0,542.0,542.0,949.0,237.25,139.90085775291016,411.0,81.0,0,0,0,0,72,168,2107.4815595363543,5268.703898840885,0.0,928.0,131.12499999999997,324.7581242797696,105467.83928571428,0,1,0,0,0,0,0,0,2.0,149.85714285714286,464.0,24.2,0,0,0,0,0,0,2,928,5,121,-1,248,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brute Force Attack
192.168.56.101-192.168.56.102-445-49704-6,192.168.56.101,445,192.168.56.102,49704,6,04/02/2026 05:58:24 AM,15,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133333.33333333334,15.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,32,66666.66666666667,66666.66666666667,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,255,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brute Force Attack
192.168.56.101-192.168.56.102-445-59468-6,192.168.56.101,445,192.168.56.102,59468,6,04/02/2026 09:49:51 PM,41,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48780.487804878045,41.0,0.0,41.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,32,24390.243902439022,24390.243902439022,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,255,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brute Force Attack
192.168.56.101-192.168.56.102-3389-33012-6,192.168.56.101,3389,192.168.56.102,33012,6,04/02/2026 10:01:23 PM,10032672,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1993486879666753,10032672.0,0.0,10032672.0,10032672.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,0.0996743439833376,0.0996743439833376,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,64000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brute Force Attack
192.168.56.101-192.168.56.102-445-33936-6,192.168.56.101,445,192.168.56.102,33936,6,04/02/2026 09:55:36 PM,65,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30769.230769230773,65.0,0.0,65.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,32,15384.615384615388,15384.615384615388,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,255,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brute Force Attack
192.168.56.101-192.168.56.102-80-52750-6,192.168.56.101,80,192.168.56.102,52750,6,04/02/2026 10:14:37 PM,89,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22471.91011235955,89.0,0.0,89.0,89.0,0.0,0.0,0.0,0.0,0.0,89.0,89.0,0.0,89.0,89.0,0,0,0,0,0,64,0.0,22471.91011235955,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,248,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brute Force Attack
192.168.56.101-192.168.56.102-445-45530-6,192.168.56.102,45530,192.168.56.101,445,6,04/02/2026 09:47:57 PM,478,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8368.200836820084,159.33333333333334,0.5773502691896257,160.0,159.0,159.0,159.0,0.0,159.0,159.0,160.0,160.0,0.0,160.0,160.0,0,0,0,0,64,80,4184.100418410042,4184.100418410042,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,2,0,-1,65535,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brute Force Attack
192.168.56.101-192.168.56.102-80-58992-6,192.168.56.102,58992,192.168.56.101,80,6,04/02/2026 10:20:05 PM,1207,4,3,121.0,928.0,121.0,0.0,30.25,60.5,928.0,0.0,309.3333333333333,535.7810498079726,869096.9345484673,5799.50289975145,201.16666666666663,101.1383540832392,332.0,102.0,840.0,280.0,168.08331267558955,436.0,102.0,801.0,400.5,243.9518395093589,573.0,228.0,0,0,0,0,128,112,3314.001657000829,2485.5012427506213,0.0,928.0,131.12499999999997,324.7581242797696,105467.83928571428,0,1,0,0,0,0,0,0,0.0,149.85714285714286,30.25,309.3333333333333,0,0,0,0,0,0,4,121,3,928,-1,255,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brute Force Attack
192.168.56.101-192.168.56.102-445-53866-6,192.168.56.102,53866,192.168.56.101,445,6,04/02/2026 05:59:14 AM,284,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14084.50704225352,94.66666666666669,21.733231083604053,118.0,75.0,75.0,75.0,0.0,75.0,75.0,91.0,91.0,0.0,91.0,91.0,0,0,0,0,64,80,7042.2535211267605,7042.2535211267605,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,2,0,-1,65535,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brute Force Attack
192.168.56.101-192.168.56.102-80-33650-6,192.168.56.102,33650,192.168.56.101,80,6,04/02/2026 10:17:20 PM,941,4,3,121.0,928.0,121.0,0.0,30.25,60.5,928.0,0.0,309.3333333333333,535.7810498079726,1114771.5196599362,7438.894792773645,156.83333333333334,97.54469061238888,344.0,73.0,706.0,235.33333333333331,198.05134014525964,456.0,73.0,652.0,326.0,296.98484809835,536.0,116.0,0,0,0,0,128,112,4250.797024442083,3188.0977683315623,0.0,928.0,131.12499999999997,324.7581242797696,105467.83928571428,0,1,0,0,0,0,0,0,0.0,149.85714285714286,30.25,309.3333333333333,0,0,0,0,0,0,4,121,3,928,-1,255,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brute Force Attack
192.168.56.101-192.168.56.102-445-48124-6,192.168.56.101,445,192.168.56.102,48124,6,04/02/2026 09:51:19 PM,13,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153846.15384615384,13.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,32,76923.07692307692,76923.07692307692,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,255,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brute Force Attack
192.168.56.101-192.168.56.102-80-33688-6,192.168.56.102,33688,192.168.56.101,80,6,04/02/2026 10:23:49 PM,1258,4,3,121.0,928.0,121.0,0.0,30.25,60.5,928.0,0.0,309.3333333333333,535.7810498079726,833863.2750397456,5564.387917329093,209.66666666666663,222.77312824186552,663.0,92.0,1002.0,334.0,385.0350633383926,778.0,92.0,1011.0,505.5,555.0788232314399,898.0,113.0,0,0,0,0,128,112,3179.650238473768,2384.737678855326,0.0,928.0,131.12499999999997,324.7581242797696,105467.83928571428,0,1,0,0,0,0,0,0,0.0,149.85714285714286,30.25,309.3333333333333,0,0,0,0,0,0,4,121,3,928,-1,255,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brute Force Attack
192.168.56.101-192.168.56.102-445-33142-6,192.168.56.102,33142,192.168.56.101,445,6,04/02/2026 09:47:10 PM,348,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11494.25287356322,116.0,26.229754097208,140.0,88.0,88.0,88.0,0.0,88.0,88.0,120.0,120.0,0.0,120.0,120.0,0,0,0,0,64,80,5747.126436781609,5747.126436781609,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,2,0,-1,65535,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brute Force Attack
192.168.56.101-192.168.56.102-445-53892-6,192.168.56.101,445,192.168.56.102,53892,6,04/02/2026 09:49:25 PM,16,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125000.0,16.0,0.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,32,62500.0,62500.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,255,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brute Force Attack
192.168.56.101-192.168.56.102-445-52906-6,192.168.56.101,445,192.168.56.102,52906,6,04/02/2026 06:00:25 AM,16,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125000.0,16.0,0.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,32,62500.0,62500.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,255,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brute Force Attack
192.168.56.101-192.168.56.102-3389-35110-6,192.168.56.101,3389,192.168.56.102,35110,6,04/02/2026 10:02:20 PM,10172800,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1966027052532242,10172800.0,0.0,10172800.0,10172800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,0.0983013526266121,0.0983013526266121,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,64000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brute Force Attack
192.168.56.101-192.168.56.102-445-48068-6,192.168.56.102,48068,192.168.56.101,445,6,04/02/2026 09:51:18 PM,303,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13201.3201320132,101.0,34.698703145794944,123.0,61.0,61.0,61.0,0.0,61.0,61.0,119.0,119.0,0.0,119.0,119.0,0,0,0,0,64,80,6600.660066006601,6600.660066006601,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,2,0,-1,65535,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brute Force Attack
192.168.56.101-192.168.56.102-445-57756-6,192.168.56.101,445,192.168.56.102,57756,6,04/02/2026 09:51:39 PM,64,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31250.0,64.0,0.0,64.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,32,15625.0,15625.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,255,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brute Force Attack
192.168.56.101-192.168.56.102-3389-60962-6,192.168.56.101,3389,192.168.56.102,60962,6,04/02/2026 10:01:15 PM,10015939,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1996817272948647,10015939.0,0.0,10015939.0,10015939.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,0.0998408636474323,0.0998408636474323,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,64000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brute Force Attack
192.168.56.101-192.168.56.102-445-42124-6,192.168.56.101,445,192.168.56.102,42124,6,04/02/2026 06:06:34 AM,27,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74074.07407407407,27.0,0.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,32,37037.03703703704,37037.03703703704,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,255,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brute Force Attack
192.168.56.101-192.168.56.102-445-47840-6,192.168.56.102,47840,192.168.56.101,445,6,04/02/2026 09:58:13 PM,269,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14869.888475836431,89.66666666666666,78.01495583113109,142.0,0.0,0.0,0.0,0.0,0.0,0.0,127.0,127.0,0.0,127.0,127.0,0,0,0,0,64,80,7434.944237918216,7434.944237918216,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,2,0,-1,65535,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brute Force Attack
192.168.56.101-192.168.56.102-3389-41694-6,192.168.56.102,41694,192.168.56.101,3389,6,04/02/2026 10:01:28 PM,393,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10178.117048346056,131.0,24.879710609249457,153.0,104.0,104.0,104.0,0.0,104.0,104.0,153.0,153.0,0.0,153.0,153.0,0,0,0,0,64,80,5089.058524173028,5089.058524173028,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,2,0,-1,64000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brute Force Attack
